,0,1,2
670,0.75,0.5,2.0
671,0.75,0.6,1e-05
672,0.75,0.6,0.2
673,0.75,0.6,0.4
674,0.75,0.6,0.6
675,0.75,0.6,0.8
676,0.75,0.6,1.0
677,0.75,0.6,1.2
678,0.75,0.6,1.4
679,0.75,0.6,1.6
680,0.75,0.6,1.8
681,0.75,0.6,2.0
682,0.75,0.7,1e-05
683,0.75,0.7,0.2
684,0.75,0.7,0.4
685,0.75,0.7,0.6
686,0.75,0.7,0.8
687,0.75,0.7,1.0
688,0.75,0.7,1.2
689,0.75,0.7,1.4
690,0.75,0.7,1.6
691,0.75,0.7,1.8
692,0.75,0.7,2.0
693,0.75,0.8,1e-05
694,0.75,0.8,0.2
695,0.75,0.8,0.4
696,0.75,0.8,0.6
697,0.75,0.8,0.8
698,0.75,0.8,1.0
699,0.75,0.8,1.2
700,0.75,0.8,1.4
701,0.75,0.8,1.6
702,0.75,0.8,1.8
703,0.75,0.8,2.0
704,0.75,0.9,1e-05
705,0.75,0.9,0.2
706,0.75,0.9,0.4
707,0.75,0.9,0.6
708,0.75,0.9,0.8
709,0.75,0.9,1.0
710,0.75,0.9,1.2
711,0.75,0.9,1.4
712,0.75,0.9,1.6
713,0.75,0.9,1.8
714,0.75,0.9,2.0
715,0.75,1.0,1e-05
716,0.75,1.0,0.2
717,0.75,1.0,0.4
718,0.75,1.0,0.6
719,0.75,1.0,0.8
720,0.75,1.0,1.0
721,0.75,1.0,1.2
722,0.75,1.0,1.4
723,0.75,1.0,1.6
724,0.75,1.0,1.8
725,0.75,1.0,2.0
726,0.9,1e-05,1e-05
727,0.9,1e-05,0.2
728,0.9,1e-05,0.4
729,0.9,1e-05,0.6
730,0.9,1e-05,0.8
731,0.9,1e-05,1.0
732,0.9,1e-05,1.2
733,0.9,1e-05,1.4
734,0.9,1e-05,1.6
735,0.9,1e-05,1.8
736,0.9,1e-05,2.0
737,0.9,0.1,1e-05
738,0.9,0.1,0.2
739,0.9,0.1,0.4
740,0.9,0.1,0.6
741,0.9,0.1,0.8
742,0.9,0.1,1.0
743,0.9,0.1,1.2
744,0.9,0.1,1.4
745,0.9,0.1,1.6
746,0.9,0.1,1.8
747,0.9,0.1,2.0
748,0.9,0.2,1e-05
749,0.9,0.2,0.2
750,0.9,0.2,0.4
751,0.9,0.2,0.6
752,0.9,0.2,0.8
753,0.9,0.2,1.0
754,0.9,0.2,1.2
755,0.9,0.2,1.4
756,0.9,0.2,1.6
757,0.9,0.2,1.8
758,0.9,0.2,2.0
759,0.9,0.3,1e-05
760,0.9,0.3,0.2
761,0.9,0.3,0.4
762,0.9,0.3,0.6
763,0.9,0.3,0.8
764,0.9,0.3,1.0
765,0.9,0.3,1.2
766,0.9,0.3,1.4
767,0.9,0.3,1.6
768,0.9,0.3,1.8
769,0.9,0.3,2.0
770,0.9,0.4,1e-05
771,0.9,0.4,0.2
772,0.9,0.4,0.4
773,0.9,0.4,0.6
774,0.9,0.4,0.8
775,0.9,0.4,1.0
776,0.9,0.4,1.2
777,0.9,0.4,1.4
778,0.9,0.4,1.6
779,0.9,0.4,1.8
780,0.9,0.4,2.0
781,0.9,0.5,1e-05
782,0.9,0.5,0.2
783,0.9,0.5,0.4
784,0.9,0.5,0.6
785,0.9,0.5,0.8
786,0.9,0.5,1.0
787,0.9,0.5,1.2
788,0.9,0.5,1.4
789,0.9,0.5,1.6
790,0.9,0.5,1.8
791,0.9,0.5,2.0
792,0.9,0.6,1e-05
793,0.9,0.6,0.2
794,0.9,0.6,0.4
795,0.9,0.6,0.6
796,0.9,0.6,0.8
797,0.9,0.6,1.0
798,0.9,0.6,1.2
799,0.9,0.6,1.4
800,0.9,0.6,1.6
801,0.9,0.6,1.8
802,0.9,0.6,2.0
803,0.9,0.7,1e-05
804,0.9,0.7,0.2
805,0.9,0.7,0.4
806,0.9,0.7,0.6
807,0.9,0.7,0.8
808,0.9,0.7,1.0
809,0.9,0.7,1.2
810,0.9,0.7,1.4
811,0.9,0.7,1.6
812,0.9,0.7,1.8
813,0.9,0.7,2.0
814,0.9,0.8,1e-05
815,0.9,0.8,0.2
816,0.9,0.8,0.4
817,0.9,0.8,0.6
818,0.9,0.8,0.8
819,0.9,0.8,1.0
820,0.9,0.8,1.2
821,0.9,0.8,1.4
822,0.9,0.8,1.6
823,0.9,0.8,1.8
824,0.9,0.8,2.0
825,0.9,0.9,1e-05
826,0.9,0.9,0.2
827,0.9,0.9,0.4
828,0.9,0.9,0.6
829,0.9,0.9,0.8
830,0.9,0.9,1.0
831,0.9,0.9,1.2
832,0.9,0.9,1.4
833,0.9,0.9,1.6
834,0.9,0.9,1.8
835,0.9,0.9,2.0
836,0.9,1.0,1e-05
837,0.9,1.0,0.2
838,0.9,1.0,0.4
839,0.9,1.0,0.6
840,0.9,1.0,0.8
841,0.9,1.0,1.0
842,0.9,1.0,1.2
843,0.9,1.0,1.4
844,0.9,1.0,1.6
845,0.9,1.0,1.8
846,0.9,1.0,2.0
847,1.05,1e-05,1e-05
848,1.05,1e-05,0.2
849,1.05,1e-05,0.4
850,1.05,1e-05,0.6
851,1.05,1e-05,0.8
852,1.05,1e-05,1.0
853,1.05,1e-05,1.2
854,1.05,1e-05,1.4
855,1.05,1e-05,1.6
856,1.05,1e-05,1.8
857,1.05,1e-05,2.0
858,1.05,0.1,1e-05
859,1.05,0.1,0.2
860,1.05,0.1,0.4
861,1.05,0.1,0.6
862,1.05,0.1,0.8
863,1.05,0.1,1.0
864,1.05,0.1,1.2
865,1.05,0.1,1.4
866,1.05,0.1,1.6
867,1.05,0.1,1.8
868,1.05,0.1,2.0
869,1.05,0.2,1e-05
870,1.05,0.2,0.2
871,1.05,0.2,0.4
872,1.05,0.2,0.6
873,1.05,0.2,0.8
874,1.05,0.2,1.0
875,1.05,0.2,1.2
876,1.05,0.2,1.4
877,1.05,0.2,1.6
878,1.05,0.2,1.8
879,1.05,0.2,2.0
880,1.05,0.3,1e-05
881,1.05,0.3,0.2
882,1.05,0.3,0.4
883,1.05,0.3,0.6
884,1.05,0.3,0.8
885,1.05,0.3,1.0
886,1.05,0.3,1.2
887,1.05,0.3,1.4
888,1.05,0.3,1.6
889,1.05,0.3,1.8
890,1.05,0.3,2.0
891,1.05,0.4,1e-05
892,1.05,0.4,0.2
893,1.05,0.4,0.4
894,1.05,0.4,0.6
895,1.05,0.4,0.8
896,1.05,0.4,1.0
897,1.05,0.4,1.2
898,1.05,0.4,1.4
899,1.05,0.4,1.6
900,1.05,0.4,1.8
901,1.05,0.4,2.0
902,1.05,0.5,1e-05
903,1.05,0.5,0.2
904,1.05,0.5,0.4
905,1.05,0.5,0.6
906,1.05,0.5,0.8
907,1.05,0.5,1.0
908,1.05,0.5,1.2
909,1.05,0.5,1.4
910,1.05,0.5,1.6
911,1.05,0.5,1.8
912,1.05,0.5,2.0
913,1.05,0.6,1e-05
914,1.05,0.6,0.2
915,1.05,0.6,0.4
916,1.05,0.6,0.6
917,1.05,0.6,0.8
918,1.05,0.6,1.0
919,1.05,0.6,1.2
920,1.05,0.6,1.4
921,1.05,0.6,1.6
922,1.05,0.6,1.8
923,1.05,0.6,2.0
924,1.05,0.7,1e-05
925,1.05,0.7,0.2
926,1.05,0.7,0.4
927,1.05,0.7,0.6
928,1.05,0.7,0.8
929,1.05,0.7,1.0
930,1.05,0.7,1.2
931,1.05,0.7,1.4
932,1.05,0.7,1.6
933,1.05,0.7,1.8
934,1.05,0.7,2.0
935,1.05,0.8,1e-05
936,1.05,0.8,0.2
937,1.05,0.8,0.4
938,1.05,0.8,0.6
939,1.05,0.8,0.8
940,1.05,0.8,1.0
941,1.05,0.8,1.2
942,1.05,0.8,1.4
943,1.05,0.8,1.6
944,1.05,0.8,1.8
945,1.05,0.8,2.0
946,1.05,0.9,1e-05
947,1.05,0.9,0.2
948,1.05,0.9,0.4
949,1.05,0.9,0.6
950,1.05,0.9,0.8
951,1.05,0.9,1.0
952,1.05,0.9,1.2
953,1.05,0.9,1.4
954,1.05,0.9,1.6
955,1.05,0.9,1.8
956,1.05,0.9,2.0
957,1.05,1.0,1e-05
958,1.05,1.0,0.2
959,1.05,1.0,0.4
960,1.05,1.0,0.6
961,1.05,1.0,0.8
962,1.05,1.0,1.0
963,1.05,1.0,1.2
964,1.05,1.0,1.4
965,1.05,1.0,1.6
966,1.05,1.0,1.8
967,1.05,1.0,2.0
968,1.3,1e-05,1e-05
969,1.3,1e-05,0.2
970,1.3,1e-05,0.4
971,1.3,1e-05,0.6
972,1.3,1e-05,0.8
973,1.3,1e-05,1.0
974,1.3,1e-05,1.2
975,1.3,1e-05,1.4
976,1.3,1e-05,1.6
977,1.3,1e-05,1.8
978,1.3,1e-05,2.0
979,1.3,0.1,1e-05
980,1.3,0.1,0.2
981,1.3,0.1,0.4
982,1.3,0.1,0.6
983,1.3,0.1,0.8
984,1.3,0.1,1.0
985,1.3,0.1,1.2
986,1.3,0.1,1.4
987,1.3,0.1,1.6
988,1.3,0.1,1.8
989,1.3,0.1,2.0
990,1.3,0.2,1e-05
991,1.3,0.2,0.2
992,1.3,0.2,0.4
993,1.3,0.2,0.6
994,1.3,0.2,0.8
995,1.3,0.2,1.0
996,1.3,0.2,1.2
997,1.3,0.2,1.4
998,1.3,0.2,1.6
999,1.3,0.2,1.8
1000,1.3,0.2,2.0
1001,1.3,0.3,1e-05
1002,1.3,0.3,0.2
1003,1.3,0.3,0.4
1004,1.3,0.3,0.6
1005,1.3,0.3,0.8
1006,1.3,0.3,1.0
1007,1.3,0.3,1.2
1008,1.3,0.3,1.4
1009,1.3,0.3,1.6
1010,1.3,0.3,1.8
1011,1.3,0.3,2.0
1012,1.3,0.4,1e-05
1013,1.3,0.4,0.2
1014,1.3,0.4,0.4
1015,1.3,0.4,0.6
1016,1.3,0.4,0.8
1017,1.3,0.4,1.0
1018,1.3,0.4,1.2
1019,1.3,0.4,1.4
1020,1.3,0.4,1.6
1021,1.3,0.4,1.8
1022,1.3,0.4,2.0
1023,1.3,0.5,1e-05
1024,1.3,0.5,0.2
1025,1.3,0.5,0.4
1026,1.3,0.5,0.6
1027,1.3,0.5,0.8
1028,1.3,0.5,1.0
1029,1.3,0.5,1.2
1030,1.3,0.5,1.4
1031,1.3,0.5,1.6
1032,1.3,0.5,1.8
1033,1.3,0.5,2.0
1034,1.3,0.6,1e-05
1035,1.3,0.6,0.2
1036,1.3,0.6,0.4
1037,1.3,0.6,0.6
1038,1.3,0.6,0.8
1039,1.3,0.6,1.0
1040,1.3,0.6,1.2
1041,1.3,0.6,1.4
1042,1.3,0.6,1.6
1043,1.3,0.6,1.8
1044,1.3,0.6,2.0
1045,1.3,0.7,1e-05
1046,1.3,0.7,0.2
1047,1.3,0.7,0.4
1048,1.3,0.7,0.6
1049,1.3,0.7,0.8
1050,1.3,0.7,1.0
1051,1.3,0.7,1.2
1052,1.3,0.7,1.4
1053,1.3,0.7,1.6
1054,1.3,0.7,1.8
1055,1.3,0.7,2.0
1056,1.3,0.8,1e-05
1057,1.3,0.8,0.2
1058,1.3,0.8,0.4
1059,1.3,0.8,0.6
1060,1.3,0.8,0.8
1061,1.3,0.8,1.0
1062,1.3,0.8,1.2
1063,1.3,0.8,1.4
1064,1.3,0.8,1.6
1065,1.3,0.8,1.8
1066,1.3,0.8,2.0
1067,1.3,0.9,1e-05
1068,1.3,0.9,0.2
1069,1.3,0.9,0.4
1070,1.3,0.9,0.6
1071,1.3,0.9,0.8
1072,1.3,0.9,1.0
1073,1.3,0.9,1.2
1074,1.3,0.9,1.4
1075,1.3,0.9,1.6
1076,1.3,0.9,1.8
1077,1.3,0.9,2.0
1078,1.3,1.0,1e-05
1079,1.3,1.0,0.2
1080,1.3,1.0,0.4
1081,1.3,1.0,0.6
1082,1.3,1.0,0.8
1083,1.3,1.0,1.0
1084,1.3,1.0,1.2
1085,1.3,1.0,1.4
1086,1.3,1.0,1.6
1087,1.3,1.0,1.8
1088,1.3,1.0,2.0
1089,1.45,1e-05,1e-05
1090,1.45,1e-05,0.2
1091,1.45,1e-05,0.4
1092,1.45,1e-05,0.6
1093,1.45,1e-05,0.8
1094,1.45,1e-05,1.0
1095,1.45,1e-05,1.2
1096,1.45,1e-05,1.4
1097,1.45,1e-05,1.6
1098,1.45,1e-05,1.8
1099,1.45,1e-05,2.0
1100,1.45,0.1,1e-05
1101,1.45,0.1,0.2
1102,1.45,0.1,0.4
1103,1.45,0.1,0.6
1104,1.45,0.1,0.8
1105,1.45,0.1,1.0
1106,1.45,0.1,1.2
1107,1.45,0.1,1.4
1108,1.45,0.1,1.6
1109,1.45,0.1,1.8
1110,1.45,0.1,2.0
1111,1.45,0.2,1e-05
1112,1.45,0.2,0.2
1113,1.45,0.2,0.4
1114,1.45,0.2,0.6
1115,1.45,0.2,0.8
1116,1.45,0.2,1.0
1117,1.45,0.2,1.2
1118,1.45,0.2,1.4
1119,1.45,0.2,1.6
1120,1.45,0.2,1.8
1121,1.45,0.2,2.0
1122,1.45,0.3,1e-05
1123,1.45,0.3,0.2
1124,1.45,0.3,0.4
1125,1.45,0.3,0.6
1126,1.45,0.3,0.8
1127,1.45,0.3,1.0
1128,1.45,0.3,1.2
1129,1.45,0.3,1.4
1130,1.45,0.3,1.6
1131,1.45,0.3,1.8
1132,1.45,0.3,2.0
1133,1.45,0.4,1e-05
1134,1.45,0.4,0.2
1135,1.45,0.4,0.4
1136,1.45,0.4,0.6
1137,1.45,0.4,0.8
1138,1.45,0.4,1.0
1139,1.45,0.4,1.2
1140,1.45,0.4,1.4
1141,1.45,0.4,1.6
1142,1.45,0.4,1.8
1143,1.45,0.4,2.0
1144,1.45,0.5,1e-05
1145,1.45,0.5,0.2
1146,1.45,0.5,0.4
1147,1.45,0.5,0.6
1148,1.45,0.5,0.8
1149,1.45,0.5,1.0
1150,1.45,0.5,1.2
1151,1.45,0.5,1.4
1152,1.45,0.5,1.6
1153,1.45,0.5,1.8
1154,1.45,0.5,2.0
1155,1.45,0.6,1e-05
1156,1.45,0.6,0.2
1157,1.45,0.6,0.4
1158,1.45,0.6,0.6
1159,1.45,0.6,0.8
1160,1.45,0.6,1.0
1161,1.45,0.6,1.2
1162,1.45,0.6,1.4
1163,1.45,0.6,1.6
1164,1.45,0.6,1.8
1165,1.45,0.6,2.0
1166,1.45,0.7,1e-05
1167,1.45,0.7,0.2
1168,1.45,0.7,0.4
1169,1.45,0.7,0.6
1170,1.45,0.7,0.8
1171,1.45,0.7,1.0
1172,1.45,0.7,1.2
1173,1.45,0.7,1.4
1174,1.45,0.7,1.6
1175,1.45,0.7,1.8
1176,1.45,0.7,2.0
1177,1.45,0.8,1e-05
1178,1.45,0.8,0.2
1179,1.45,0.8,0.4
1180,1.45,0.8,0.6
1181,1.45,0.8,0.8
1182,1.45,0.8,1.0
1183,1.45,0.8,1.2
1184,1.45,0.8,1.4
1185,1.45,0.8,1.6
1186,1.45,0.8,1.8
1187,1.45,0.8,2.0
1188,1.45,0.9,1e-05
1189,1.45,0.9,0.2
1190,1.45,0.9,0.4
1191,1.45,0.9,0.6
1192,1.45,0.9,0.8
1193,1.45,0.9,1.0
1194,1.45,0.9,1.2
1195,1.45,0.9,1.4
1196,1.45,0.9,1.6
1197,1.45,0.9,1.8
1198,1.45,0.9,2.0
1199,1.45,1.0,1e-05
1200,1.45,1.0,0.2
1201,1.45,1.0,0.4
1202,1.45,1.0,0.6
1203,1.45,1.0,0.8
1204,1.45,1.0,1.0
1205,1.45,1.0,1.2
1206,1.45,1.0,1.4
1207,1.45,1.0,1.6
1208,1.45,1.0,1.8
1209,1.45,1.0,2.0
1210,1.6,1e-05,1e-05
1211,1.6,1e-05,0.2
1212,1.6,1e-05,0.4
1213,1.6,1e-05,0.6
1214,1.6,1e-05,0.8
1215,1.6,1e-05,1.0
1216,1.6,1e-05,1.2
1217,1.6,1e-05,1.4
1218,1.6,1e-05,1.6
1219,1.6,1e-05,1.8
1220,1.6,1e-05,2.0
1221,1.6,0.1,1e-05
1222,1.6,0.1,0.2
1223,1.6,0.1,0.4
1224,1.6,0.1,0.6
1225,1.6,0.1,0.8
1226,1.6,0.1,1.0
1227,1.6,0.1,1.2
1228,1.6,0.1,1.4
1229,1.6,0.1,1.6
1230,1.6,0.1,1.8
1231,1.6,0.1,2.0
1232,1.6,0.2,1e-05
1233,1.6,0.2,0.2
1234,1.6,0.2,0.4
1235,1.6,0.2,0.6
1236,1.6,0.2,0.8
1237,1.6,0.2,1.0
1238,1.6,0.2,1.2
1239,1.6,0.2,1.4
1240,1.6,0.2,1.6
1241,1.6,0.2,1.8
1242,1.6,0.2,2.0
1243,1.6,0.3,1e-05
1244,1.6,0.3,0.2
1245,1.6,0.3,0.4
1246,1.6,0.3,0.6
1247,1.6,0.3,0.8
1248,1.6,0.3,1.0
1249,1.6,0.3,1.2
1250,1.6,0.3,1.4
1251,1.6,0.3,1.6
1252,1.6,0.3,1.8
1253,1.6,0.3,2.0
1254,1.6,0.4,1e-05
1255,1.6,0.4,0.2
1256,1.6,0.4,0.4
1257,1.6,0.4,0.6
1258,1.6,0.4,0.8
1259,1.6,0.4,1.0
1260,1.6,0.4,1.2
1261,1.6,0.4,1.4
1262,1.6,0.4,1.6
1263,1.6,0.4,1.8
1264,1.6,0.4,2.0
1265,1.6,0.5,1e-05
1266,1.6,0.5,0.2
1267,1.6,0.5,0.4
1268,1.6,0.5,0.6
1269,1.6,0.5,0.8
1270,1.6,0.5,1.0
1271,1.6,0.5,1.2
1272,1.6,0.5,1.4
1273,1.6,0.5,1.6
1274,1.6,0.5,1.8
1275,1.6,0.5,2.0
1276,1.6,0.6,1e-05
1277,1.6,0.6,0.2
1278,1.6,0.6,0.4
1279,1.6,0.6,0.6
1280,1.6,0.6,0.8
1281,1.6,0.6,1.0
1282,1.6,0.6,1.2
1283,1.6,0.6,1.4
1284,1.6,0.6,1.6
1285,1.6,0.6,1.8
1286,1.6,0.6,2.0
1287,1.6,0.7,1e-05
1288,1.6,0.7,0.2
1289,1.6,0.7,0.4
1290,1.6,0.7,0.6
1291,1.6,0.7,0.8
1292,1.6,0.7,1.0
1293,1.6,0.7,1.2
1294,1.6,0.7,1.4
1295,1.6,0.7,1.6
1296,1.6,0.7,1.8
1297,1.6,0.7,2.0
1298,1.6,0.8,1e-05
1299,1.6,0.8,0.2
1300,1.6,0.8,0.4
1301,1.6,0.8,0.6
1302,1.6,0.8,0.8
1303,1.6,0.8,1.0
1304,1.6,0.8,1.2
1305,1.6,0.8,1.4
1306,1.6,0.8,1.6
1307,1.6,0.8,1.8
1308,1.6,0.8,2.0
1309,1.6,0.9,1e-05
1310,1.6,0.9,0.2
1311,1.6,0.9,0.4
1312,1.6,0.9,0.6
1313,1.6,0.9,0.8
1314,1.6,0.9,1.0
1315,1.6,0.9,1.2
1316,1.6,0.9,1.4
1317,1.6,0.9,1.6
1318,1.6,0.9,1.8
1319,1.6,0.9,2.0
1320,1.6,1.0,1e-05
1321,1.6,1.0,0.2
1322,1.6,1.0,0.4
1323,1.6,1.0,0.6
1324,1.6,1.0,0.8
1325,1.6,1.0,1.0
1326,1.6,1.0,1.2
1327,1.6,1.0,1.4
1328,1.6,1.0,1.6
1329,1.6,1.0,1.8
1330,1.6,1.0,2.0
